SKU,categoria,url,marca,nombre,precio,descripcion,imagen_url,url,caract1,caract2,caract3,caract4,caract5,caract6,caract7,caract8,caract9,caract10
0686487128026,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,Arc'teryx,Archaopteryx SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario, cuenta con...",http://www.barrabes.com/images/tienda/Products/small/257109.jpg,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '170 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Deportiva, Escalada Cl\xc3\xa1sica, Camping, Viaje, Nordic Walking, Ferratas, Boulder, Lifestyle')"
0686487127982,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,Arc'teryx,Archaopteryx SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario, cuenta con...",http://www.barrabes.com/images/tienda/Products/small/257109.jpg,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '170 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Deportiva, Escalada Cl\xc3\xa1sica, Camping, Viaje, Nordic Walking, Ferratas, Boulder, Lifestyle')"
0686487127975,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,Arc'teryx,Archaopteryx SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario, cuenta con...",http://www.barrabes.com/images/tienda/Products/small/257109.jpg,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '170 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Deportiva, Escalada Cl\xc3\xa1sica, Camping, Viaje, Nordic Walking, Ferratas, Boulder, Lifestyle')"
8058329655915,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,Campagnolo,T-Shirt Bamboo,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo. Diseñada para ofrecernos confort y comodidad gracias a la mezcla de tejidos con la que...,http://www.barrabes.com/images/tienda/Products/small/274478.jpg,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,"('Tejido', u'65% Viscosa/30% Lycra/5% Elast\xc3\xa1n/')","('Uso Recomendado', 'Trekking y Senderismo, Nordic Walking, Ferratas, Lifestyle, Viaje')"
8058329655885,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,Campagnolo,T-Shirt Bamboo,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo. Diseñada para ofrecernos confort y comodidad gracias a la mezcla de tejidos con la que...,http://www.barrabes.com/images/tienda/Products/small/274478.jpg,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,"('Tejido', u'65% Viscosa/30% Lycra/5% Elast\xc3\xa1n/')","('Uso Recomendado', 'Trekking y Senderismo, Nordic Walking, Ferratas, Lifestyle, Viaje')"
8058329655854,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,Campagnolo,T-Shirt Bamboo,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo. Diseñada para ofrecernos confort y comodidad gracias a la mezcla de tejidos con la que...,http://www.barrabes.com/images/tienda/Products/small/274478.jpg,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,"('Tejido', u'65% Viscosa/30% Lycra/5% Elast\xc3\xa1n/')","('Uso Recomendado', 'Trekking y Senderismo, Nordic Walking, Ferratas, Lifestyle, Viaje')"
8058329655823,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,Campagnolo,T-Shirt Bamboo,35.11,Camiseta de manga corta y cuello redondo de la marca Campagnolo. Diseñada para ofrecernos confort y comodidad gracias a la mezcla de tejidos con la que...,http://www.barrabes.com/images/tienda/Products/small/274478.jpg,http://www.barrabes.com/campagnolo-t_shirt-bamboo/p-66999,"('Tejido', u'65% Viscosa/30% Lycra/5% Elast\xc3\xa1n/')","('Uso Recomendado', 'Trekking y Senderismo, Nordic Walking, Ferratas, Lifestyle, Viaje')"
0686487128095,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,Arc'teryx,Archaopteryx SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario, cuenta con...",http://www.barrabes.com/images/tienda/Products/small/256547.jpg,http://www.barrabes.com/arcteryx-archaopteryx-ss-t_shirt/p-64317,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '170 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Deportiva, Escalada Cl\xc3\xa1sica, Camping, Viaje, Nordic Walking, Ferratas, Boulder, Lifestyle')"
0190849770308,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71605,The North Face,Nse Series Tee S/S,31.50,Camiseta de manga corta y diseño clásico con cuello redondo de la marca The North Face. Cuenta con un simpático serigrafiado en la zona central del pecho....,http://www.barrabes.com/images/tienda/Products/small/288924.jpg,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71605,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle, Viaje')"
0190849770285,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71605,The North Face,Nse Series Tee S/S,31.50,Camiseta de manga corta y diseño clásico con cuello redondo de la marca The North Face. Cuenta con un simpático serigrafiado en la zona central del pecho....,http://www.barrabes.com/images/tienda/Products/small/288924.jpg,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71605,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle, Viaje')"
0888665883462,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-tried-and-true-short/p-42978,Columbia,CSC Tried and True Short Sleeve Tee,22.46,"Camiseta de algodón para hombre, una prenda de corte clásico pero actual confeccionada en tejido suave y muy duradero y con un estampado inspirado en icónicos...",http://www.barrabes.com/images/tienda/Products/small/271651.jpg,http://www.barrabes.com/columbia-csc-tried-and-true-short/p-42978,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Viaje')"
0888665883448,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-tried-and-true-short/p-42978,Columbia,CSC Tried and True Short Sleeve Tee,22.46,"Camiseta de algodón para hombre, una prenda de corte clásico pero actual confeccionada en tejido suave y muy duradero y con un estampado inspirado en icónicos...",http://www.barrabes.com/images/tienda/Products/small/271651.jpg,http://www.barrabes.com/columbia-csc-tried-and-true-short/p-42978,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Viaje')"
0190178378497,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,Columbia,Ward Ridge Short Sleeve Tee,24.95,"Camiseta de manga corta de la marca Columbia para hombre, con un diseño clásico y tejido 100% algodón. Una prenda prefecta para disfrutar con total confort...",http://www.barrabes.com/images/tienda/Products/small/271950.jpg,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle')"
0190178380209,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,Columbia,Ward Ridge Short Sleeve Tee,24.95,"Camiseta de manga corta de la marca Columbia para hombre, con un diseño clásico y tejido 100% algodón. Una prenda prefecta para disfrutar con total confort...",http://www.barrabes.com/images/tienda/Products/small/271950.jpg,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle')"
0190178378480,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,Columbia,Ward Ridge Short Sleeve Tee,24.95,"Camiseta de manga corta de la marca Columbia para hombre, con un diseño clásico y tejido 100% algodón. Una prenda prefecta para disfrutar con total confort...",http://www.barrabes.com/images/tienda/Products/small/271950.jpg,http://www.barrabes.com/columbia-ward-ridge-short-sleeve-tee/p-66555,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Lifestyle')"
0686487186194,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,Arc'teryx,Arc'Word HW SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario con el logo...",http://www.barrabes.com/images/tienda/Products/small/287670.jpg,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '210 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Cl\xc3\xa1sica, Escalada Deportiva, Viaje')"
0686487186200,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,Arc'teryx,Arc'Word HW SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario con el logo...",http://www.barrabes.com/images/tienda/Products/small/287670.jpg,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '210 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Cl\xc3\xa1sica, Escalada Deportiva, Viaje')"
0686487186187,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,Arc'teryx,Arc'Word HW SS T-Shirt,40.00,"Camiseta de manga corta y cuello redondo de la marca Arc'teryx, confeccionada con algodón 100% orgánico. Una prenda para el uso diario con el logo...",http://www.barrabes.com/images/tienda/Products/small/287670.jpg,http://www.barrabes.com/arcteryx-arc39word-hw-ss-t_shirt/p-64311,"('Tejido', u'100% Algod\xc3\xb3n Org\xc3\xa1nico')","('Peso Aproximado', '210 g')","('Uso Recomendado', u'Trekking y Senderismo, Escalada Cl\xc3\xa1sica, Escalada Deportiva, Viaje')"
0888665869510,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/columbia-csc-mountain-sunset/p-62007,Columbia,Csc Mountain Sunset,22.46,"Camiseta de algodón de la marca Columbia para hombre, una prenda de corte clásico confeccionada en tejido suave y muy duradero y con un estampado de atractivo...",http://www.barrabes.com/images/tienda/Products/small/271734.jpg,http://www.barrabes.com/columbia-csc-mountain-sunset/p-62007,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Camping, Viaje')"
0190849770124,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71591,The North Face,Nse Series Tee S/S,31.50,Camiseta de manga corta y diseño clásico con cuello redondo de la marca The North Face. Cuenta con un simpático serigrafiado en la zona central del pecho....,http://www.barrabes.com/images/tienda/Products/small/288739.jpg,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71591,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Escalada Deportiva, Viaje, Lifestyle')"
0190849770100,Lifestyle > Ropa Hombre > Camisetas > Manga corta,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71591,The North Face,Nse Series Tee S/S,31.50,Camiseta de manga corta y diseño clásico con cuello redondo de la marca The North Face. Cuenta con un simpático serigrafiado en la zona central del pecho....,http://www.barrabes.com/images/tienda/Products/small/288739.jpg,http://www.barrabes.com/the-north-face-nse-series-tee-ss/p-71591,"('Tejido', u'100% Algod\xc3\xb3n')","('Uso Recomendado', 'Trekking y Senderismo, Escalada Deportiva, Viaje, Lifestyle')"
